timestamp,ghi_wm2,poa_wm2,tmod_c,tamb_c
2020-03-05 09:30:00,774.451,857.288,14.472,27.405
2020-03-05 10:00:00,872.842,943.56,13.483,26.255
2020-03-05 10:30:00,950.635,1008.301,19.396,32.288
2020-03-05 11:00:00,1000.988,1048.905,19.28,32.863
2020-03-05 11:30:00,861.95,888.231,23.7,36.456
2020-03-05 12:00:00,833.485,833.551,29.675,39.373
2020-03-05 12:30:00,928.77,912.169,28.817,39.172
2020-03-05 13:00:00,949.423,904.769,23.783,36.292
2020-03-05 13:30:00,961.557,893.899,21.571,34.702
2020-03-05 14:00:00,398.814,224.813,22.19,35.282
2020-03-05 14:30:00,728.47,132.825,20.685,34.156
2020-03-05 15:00:00,525.452,119.471,26.052,38.287
2020-03-05 15:30:00,618.884,58.65,25.642,37.968
2020-03-05 16:00:00,297.796,73.213,24.212,37.484
2020-03-05 16:30:00,136.929,55.938,20.104,34.147
2020-03-05 17:00:00,84.919,20.734,17.512,31.691
2020-03-05 17:30:00,51.422,20.721,16.276,30.374
2020-03-05 18:00:00,3.799,3.921,14.89,28.924
2020-03-05 18:30:00,0.0,1.049,13.852,27.301
2020-03-05 19:00:00,0.0,1.035,12.909,25.908
2020-03-05 19:30:00,0.0,1.022,12.894,25.832
2020-03-05 20:00:00,0.016,1.027,12.508,25.679
2020-03-05 20:30:00,0.0,1.019,12.236,24.987
2020-03-05 21:00:00,0.0,1.018,11.94,24.606
2020-03-05 21:30:00,0.0,1.019,11.876,24.451
2020-03-05 22:00:00,0.0,1.015,11.889,24.152
2020-03-05 22:30:00,0.0,1.014,12.0,23.929
2020-03-05 23:00:00,0.0,1.011,11.591,23.077
2020-03-05 23:30:00,0.0,1.008,11.201,22.33
2020-03-06 00:00:00,0.0,0.996,12.142,23.938
2020-03-06 00:30:00,0.0,0.995,12.599,24.903
2020-03-06 01:00:00,0.0,1.0,13.183,25.184
2020-03-06 01:30:00,0.0,0.995,13.569,25.859
2020-03-06 02:00:00,0.0,0.993,13.399,25.645
2020-03-06 02:30:00,0.0,0.989,13.346,25.775
2020-03-06 03:00:00,0.0,0.987,13.635,26.485
2020-03-06 03:30:00,0.0,0.989,13.646,26.779
2020-03-06 04:00:00,0.0,0.982,13.748,26.782
2020-03-06 04:30:00,0.0,0.978,13.737,26.722
2020-03-06 05:00:00,0.002,0.979,13.605,26.433
2020-03-06 05:30:00,0.0,1.015,13.466,26.375
2020-03-06 06:00:00,9.986,10.746,14.257,27.0
2020-03-06 06:30:00,39.988,39.504,15.454,28.066
2020-03-06 07:00:00,83.892,79.174,16.166,29.094
2020-03-06 07:30:00,213.418,209.352,16.282,29.373
2020-03-06 08:00:00,175.746,169.088,18.08,31.171
2020-03-06 08:30:00,217.896,200.797,17.788,30.918
2020-03-06 09:00:00,319.742,302.616,19.193,32.27
2020-03-06 09:30:00,494.522,482.895,21.764,34.669
2020-03-06 10:00:00,499.359,484.279,21.345,34.36
2020-03-06 10:30:00,716.428,704.915,19.995,33.468
2020-03-06 11:00:00,666.787,659.738,22.999,35.788
2020-03-06 11:30:00,740.959,740.727,22.966,36.074
2020-03-06 12:00:00,997.026,989.05,21.28,35.073
2020-03-06 12:30:00,966.778,938.331,22.11,35.542
2020-03-06 13:00:00,852.398,783.857,27.972,39.597
2020-03-06 13:30:00,699.129,605.998,24.741,37.863
2020-03-06 14:00:00,379.81,284.399,23.068,36.887
2020-03-06 14:30:00,322.843,179.382,22.905,36.559
2020-03-06 15:00:00,149.491,113.997,20.456,34.556
2020-03-06 15:30:00,93.348,61.115,18.912,33.024
2020-03-06 16:00:00,293.765,133.224,19.175,33.098
2020-03-06 16:30:00,251.065,174.866,17.759,31.682
2020-03-06 17:00:00,190.968,119.756,17.09,31.121
2020-03-06 17:30:00,59.701,37.3,16.292,30.232
2020-03-06 18:00:00,0.0,1.6,14.544,28.447
2020-03-06 18:30:00,0.0,1.051,13.755,27.085
2020-03-06 19:00:00,0.0,1.049,12.796,25.421
2020-03-06 19:30:00,0.0,1.044,12.196,24.464
2020-03-06 20:00:00,0.142,1.044,12.143,24.026
2020-03-06 20:30:00,0.001,1.04,11.608,23.141
2020-03-06 21:00:00,0.002,1.038,11.403,22.715
2020-03-06 21:30:00,0.0,1.034,11.689,23.03
2020-03-06 22:00:00,0.0,1.029,12.094,23.426
2020-03-06 22:30:00,0.0,1.024,11.651,23.052
2020-03-06 23:00:00,0.0,1.026,11.215,22.175
2020-03-06 23:30:00,0.124,1.019,10.97,21.603
2020-03-07 00:00:00,0.0,1.025,11.054,21.67
2020-03-07 00:30:00,0.0,1.015,10.72,21.22
2020-03-07 01:00:00,0.0,0.996,10.473,20.73
2020-03-07 01:30:00,0.0,1.003,10.162,20.046
2020-03-07 02:00:00,0.0,1.004,9.678,19.42
2020-03-07 02:30:00,0.0,1.006,9.994,20.486
2020-03-07 03:00:00,0.226,1.005,9.731,19.858
2020-03-07 03:30:00,0.206,1.011,9.978,19.644
2020-03-07 04:00:00,0.0,1.006,10.917,21.176
2020-03-07 04:30:00,0.0,1.009,11.355,21.799
2020-03-07 05:00:00,0.0,0.996,11.559,22.652
2020-03-07 05:30:00,0.194,1.014,10.542,21.303
2020-03-07 06:00:00,6.557,7.246,11.128,21.7
2020-03-07 06:30:00,41.701,38.426,13.496,24.535
2020-03-07 07:00:00,81.769,74.249,15.092,26.348
2020-03-07 07:30:00,219.806,246.842,18.753,30.278
2020-03-07 08:00:00,409.821,483.494,21.964,33.795
2020-03-07 08:30:00,555.14,628.969,28.558,38.98
2020-03-07 09:00:00,512.465,541.925,35.724,42.464
2020-03-07 09:30:00,594.541,606.607,33.478,41.631
2020-03-07 10:00:00,828.382,853.55,37.641,43.299
2020-03-07 10:30:00,875.507,902.394,34.514,42.498
2020-03-07 11:00:00,1001.505,1033.998,37.249,43.312
2020-03-07 11:30:00,907.471,921.875,34.206,42.559
2020-03-07 12:00:00,783.639,772.12,35.3,42.969
2020-03-07 12:30:00,765.821,734.331,40.985,44.53
2020-03-07 13:00:00,453.487,404.976,31.639,41.23
2020-03-07 13:30:00,385.654,347.133,25.847,37.864
2020-03-07 14:00:00,188.507,139.575,26.913,39.082
2020-03-07 14:30:00,226.873,148.003,30.631,41.181
2020-03-07 15:00:00,132.346,82.994,28.746,39.954
2020-03-07 15:30:00,67.334,58.955,27.967,39.812
2020-03-07 16:00:00,47.63,43.897,22.89,36.504
2020-03-07 16:30:00,30.28,27.376,21.665,35.854
2020-03-07 17:00:00,67.656,52.427,18.734,33.386
2020-03-07 17:30:00,6.609,8.608,15.893,30.433
2020-03-07 18:00:00,0.826,2.316,14.867,29.267
2020-03-07 18:30:00,0.0,1.056,14.41,28.621
2020-03-07 19:00:00,0.0,1.051,14.139,27.916
2020-03-07 19:30:00,0.0,1.049,13.959,27.57
2020-03-07 20:00:00,0.0,1.043,13.409,26.855
2020-03-07 20:30:00,0.0,1.032,14.378,27.999
2020-03-07 21:00:00,0.0,1.028,13.908,27.453
2020-03-07 21:30:00,0.0,1.031,11.748,24.385
2020-03-07 22:00:00,0.0,1.026,11.648,23.256
2020-03-07 22:30:00,0.0,1.022,11.728,23.068
2020-03-07 23:00:00,0.0,1.023,11.418,22.484
2020-03-07 23:30:00,0.0,1.026,11.426,22.283
2020-03-08 00:00:00,0.0,1.023,13.15,25.194
2020-03-08 00:30:00,0.0,1.015,12.966,24.958
2020-03-08 01:00:00,0.005,1.011,13.094,25.162
2020-03-08 01:30:00,0.075,1.01,12.924,24.766
2020-03-08 02:00:00,0.0,1.004,12.92,24.86
2020-03-08 02:30:00,0.0,0.999,12.478,24.059
2020-03-08 03:00:00,0.293,1.004,11.221,22.632
2020-03-08 03:30:00,0.004,1.005,11.686,22.977
2020-03-08 04:00:00,0.0,1.0,11.875,23.228
2020-03-08 04:30:00,0.0,0.999,12.094,23.144
2020-03-08 05:00:00,0.0,0.996,12.167,23.532
2020-03-08 05:30:00,0.0,1.003,12.029,23.139
2020-03-08 06:00:00,4.399,5.781,12.62,24.174
2020-03-08 06:30:00,41.889,39.653,13.832,25.53
2020-03-08 07:00:00,77.569,76.158,14.447,26.688
2020-03-08 07:30:00,201.507,219.275,19.052,30.929
2020-03-08 08:00:00,329.391,361.176,28.4,37.886
2020-03-08 08:30:00,571.829,635.451,33.024,40.509
2020-03-08 09:00:00,340.042,347.199,28.781,37.921
2020-03-08 09:30:00,422.661,424.855,29.315,38.28
2020-03-08 10:00:00,573.017,595.046,32.501,40.265
2020-03-08 10:30:00,795.779,819.828,34.644,41.244
2020-03-08 11:00:00,782.474,762.351,39.363,43.236
2020-03-08 11:30:00,358.418,336.122,39.666,43.421
2020-03-08 12:00:00,568.025,521.237,42.233,44.237
2020-03-08 12:30:00,234.771,180.867,34.118,42.027
2020-03-08 13:00:00,99.703,65.473,32.036,41.345
2020-03-08 13:30:00,69.456,58.518,26.347,37.64
2020-03-08 14:00:00,14.111,17.135,36.501,41.81
2020-03-08 14:30:00,41.98,39.664,39.685,43.402
2020-03-08 15:00:00,56.156,50.171,24.02,36.452
2020-03-08 15:30:00,14.519,13.617,22.546,34.994
2020-03-08 16:00:00,23.655,23.554,18.732,31.902
2020-03-08 16:30:00,100.26,84.374,17.017,30.003
2020-03-08 17:00:00,59.003,47.96,16.859,30.473
2020-03-08 17:30:00,13.506,12.218,15.887,29.345
2020-03-08 18:00:00,1.398,1.883,14.945,28.432
2020-03-08 18:30:00,0.125,1.031,13.79,27.348
2020-03-08 19:00:00,1.152,1.024,14.162,27.483
2020-03-08 19:30:00,1.248,1.026,14.343,27.484
2020-03-08 20:00:00,1.27,1.019,13.753,26.653
2020-03-08 20:30:00,1.831,1.016,13.846,26.659
2020-03-08 21:00:00,1.454,1.017,13.973,26.732
2020-03-08 21:30:00,1.41,1.018,14.046,26.757
2020-03-08 22:00:00,0.303,1.02,14.161,26.847
2020-03-08 22:30:00,0.0,1.017,13.309,26.003
2020-03-08 23:00:00,0.001,1.018,12.75,24.81
2020-03-08 23:30:00,0.105,1.017,13.673,25.967
2020-03-09 00:00:00,0.086,1.005,11.809,22.93
2020-03-09 00:30:00,0.003,1.007,11.881,22.981
2020-03-09 01:00:00,0.004,1.009,12.43,23.812
2020-03-09 01:30:00,0.0,1.005,12.142,23.202
2020-03-09 02:00:00,0.0,0.996,11.708,22.551
2020-03-09 02:30:00,0.0,0.999,11.839,22.761
2020-03-09 03:00:00,0.0,1.013,11.439,22.767
2020-03-09 03:30:00,0.021,1.009,11.52,22.942
2020-03-09 04:00:00,0.046,1.008,11.69,22.83
2020-03-09 04:30:00,0.011,1.008,11.349,22.107
2020-03-09 05:00:00,0.0,1.004,10.819,21.25
2020-03-09 05:30:00,0.0,1.007,10.369,20.61
2020-03-09 06:00:00,7.706,8.625,10.256,20.329
2020-03-09 06:30:00,60.06,58.192,10.968,21.033
2020-03-09 07:00:00,142.055,133.423,12.661,23.455
2020-03-09 07:30:00,239.441,269.676,21.973,33.208
2020-03-09 08:00:00,299.687,334.667,30.524,40.666
2020-03-09 08:30:00,204.45,185.156,24.399,36.2
2020-03-09 09:00:00,410.021,398.95,29.177,39.448
2020-03-09 09:30:00,569.894,566.097,31.728,40.886
2020-03-09 10:00:00,502.204,490.96,37.026,43.093
2020-03-09 10:30:00,455.028,419.208,36.658,42.999
2020-03-09 11:00:00,627.741,582.029,38.431,43.622
2020-03-09 11:30:00,909.886,867.822,38.455,43.358
2020-03-09 12:00:00,898.65,865.037,41.099,44.135
2020-03-09 12:30:00,682.105,620.272,38.201,43.293
2020-03-09 13:00:00,565.749,470.846,41.309,44.216
2020-03-09 13:30:00,600.99,503.566,47.338,44.888
2020-03-09 14:00:00,284.533,257.889,46.126,44.238
2020-03-09 14:30:00,202.168,176.865,30.358,40.68
2020-03-09 15:00:00,237.481,203.013,36.25,43.31
2020-03-09 15:30:00,121.485,114.065,21.151,35.52
2020-03-09 16:00:00,126.604,115.119,18.384,32.741
2020-03-09 16:30:00,84.68,77.013,18.724,32.786
2020-03-09 17:00:00,18.299,20.574,16.593,30.756
2020-03-09 17:30:00,26.971,25.51,15.578,29.788
2020-03-09 18:00:00,5.062,6.209,14.159,27.761
2020-03-09 18:30:00,0.0,1.045,14.179,27.804
2020-03-09 19:00:00,0.0,1.043,14.66,28.263
2020-03-09 19:30:00,0.0,1.038,15.081,28.802
2020-03-09 20:00:00,0.0,1.021,14.834,28.778
2020-03-09 20:30:00,0.474,1.015,13.976,27.551
2020-03-09 21:00:00,0.914,1.02,13.52,26.649
2020-03-09 21:30:00,1.758,1.018,13.287,25.863
2020-03-09 22:00:00,1.947,1.016,13.475,26.391
2020-03-09 22:30:00,2.235,1.015,13.393,26.628
2020-03-09 23:00:00,1.222,1.015,12.823,25.356
2020-03-09 23:30:00,0.0,1.015,12.63,25.098
2020-03-10 00:00:00,0.0,1.019,9.938,19.675
2020-03-10 00:30:00,0.0,1.02,11.0,20.836
2020-03-10 01:00:00,0.0,1.015,10.785,20.624
2020-03-10 01:30:00,0.0,1.008,10.863,20.83
2020-03-10 02:00:00,0.0,1.009,11.091,21.204
2020-03-10 02:30:00,0.099,1.004,10.647,20.553
2020-03-10 03:00:00,0.053,1.011,9.878,19.472
2020-03-10 03:30:00,0.0,1.001,9.685,19.086
2020-03-10 04:00:00,0.0,0.995,9.781,19.469
2020-03-10 04:30:00,0.0,0.994,9.231,18.303
2020-03-10 05:00:00,0.0,0.998,8.873,17.585
2020-03-10 05:30:00,0.0,1.009,8.951,17.749
2020-03-10 06:00:00,4.248,5.019,10.089,19.535
2020-03-10 06:30:00,30.649,27.911,12.675,23.324
2020-03-10 07:00:00,91.813,85.093,16.119,27.696
2020-03-10 07:30:00,261.085,290.863,18.791,30.865
2020-03-10 08:00:00,271.591,310.146,21.348,33.514
2020-03-10 08:30:00,358.705,400.723,21.29,33.484
2020-03-10 09:00:00,540.933,597.376,23.239,35.218
2020-03-10 09:30:00,727.082,797.168,34.499,41.492
2020-03-10 10:00:00,792.706,843.16,40.175,43.82
2020-03-10 10:30:00,954.566,998.711,49.414,44.921
2020-03-10 11:00:00,1066.391,1088.935,46.534,45.062
2020-03-10 11:30:00,1110.828,1101.527,57.2,43.944
2020-03-10 12:00:00,269.427,228.418,48.501,44.779
2020-03-10 12:30:00,318.283,247.678,43.925,43.346
2020-03-10 13:00:00,48.196,42.64,40.163,43.735
2020-03-10 13:30:00,62.243,61.957,34.695,42.514
2020-03-10 14:00:00,181.539,162.694,22.81,36.701
2020-03-10 14:30:00,641.955,246.615,22.085,36.066
2020-03-10 15:00:00,269.882,197.904,20.89,35.342
2020-03-10 15:30:00,120.619,112.583,18.513,33.064
2020-03-10 16:00:00,130.218,103.209,17.902,32.981
2020-03-10 16:30:00,43.031,36.014,18.327,32.543
2020-03-10 17:00:00,6.292,10.207,18.286,32.746
2020-03-10 17:30:00,2.186,3.972,17.737,32.418
2020-03-10 18:00:00,0.439,1.291,16.548,30.901
2020-03-10 18:30:00,0.143,1.014,15.426,29.155
2020-03-10 19:00:00,0.472,1.015,15.202,29.046
2020-03-10 19:30:00,0.18,1.007,15.497,29.296
2020-03-10 20:00:00,0.969,1.008,15.057,28.632
2020-03-10 20:30:00,0.432,1.006,14.752,28.082
2020-03-10 21:00:00,0.342,0.999,14.231,27.352
2020-03-10 21:30:00,0.283,0.999,14.26,27.576
2020-03-10 22:00:00,1.089,1.002,14.059,27.48
2020-03-10 22:30:00,1.341,1.0,14.185,27.19
2020-03-10 23:00:00,1.906,1.003,14.42,27.56
2020-03-10 23:30:00,1.716,1.007,13.882,26.95
2020-03-11 00:00:00,0.554,1.004,14.876,28.333
2020-03-11 00:30:00,0.358,1.006,14.166,27.348
2020-03-11 01:00:00,0.074,1.007,14.306,27.667
2020-03-11 01:30:00,0.054,1.002,14.386,27.618
2020-03-11 02:00:00,0.0,0.998,14.787,28.057
2020-03-11 02:30:00,0.098,0.999,15.038,28.244
2020-03-11 03:00:00,0.0,0.999,14.778,28.085
2020-03-11 03:30:00,0.0,0.999,14.054,27.089
2020-03-11 04:00:00,0.0,0.987,12.755,25.05
2020-03-11 04:30:00,0.0,0.983,11.877,23.991
2020-03-11 05:00:00,0.001,0.979,13.08,24.889
2020-03-11 05:30:00,0.009,0.994,13.316,25.193
2020-03-11 06:00:00,6.556,7.075,13.948,25.986
2020-03-11 06:30:00,59.179,52.188,15.607,28.345
2020-03-11 07:00:00,60.883,50.777,17.257,30.003
2020-03-11 07:30:00,238.982,274.72,19.851,32.514
2020-03-11 08:00:00,430.779,506.573,26.731,38.344
2020-03-11 08:30:00,569.467,653.054,35.334,42.851
2020-03-11 09:00:00,517.106,548.348,29.592,40.788
2020-03-11 09:30:00,549.736,556.535,33.044,42.45
2020-03-11 10:00:00,452.354,442.689,30.716,41.486
2020-03-11 10:30:00,901.24,917.165,43.19,44.099
2020-03-11 11:00:00,992.04,1020.914,51.732,44.103
2020-03-11 11:30:00,788.871,786.132,47.868,44.492
2020-03-11 12:00:00,456.444,431.35,28.116,39.772
2020-03-11 12:30:00,913.634,848.354,23.689,37.992
2020-03-11 13:00:00,271.318,246.375,21.746,36.091
2020-03-11 13:30:00,58.127,53.289,24.478,37.605
2020-03-11 14:00:00,197.182,140.962,27.91,39.982
2020-03-11 14:30:00,324.499,212.612,23.376,37.262
2020-03-11 15:00:00,395.345,242.93,22.593,36.657
2020-03-11 15:30:00,362.386,207.418,26.042,39.322
2020-03-11 16:00:00,126.141,90.531,23.142,37.807
2020-03-11 16:30:00,58.213,51.052,21.884,36.83
2020-03-11 17:00:00,28.059,28.523,20.039,35.213
2020-03-11 17:30:00,8.997,10.884,17.598,32.584
2020-03-11 18:00:00,0.05,1.517,16.118,31.064
2020-03-11 18:30:00,0.0,1.045,15.542,30.296
2020-03-11 19:00:00,0.0,1.04,15.43,29.866
2020-03-11 19:30:00,0.0,1.035,14.812,28.766
2020-03-11 20:00:00,0.0,1.034,14.715,28.515
2020-03-11 20:30:00,0.0,1.04,13.709,26.74
2020-03-11 21:00:00,0.0,1.036,13.811,26.46
2020-03-11 21:30:00,0.0,1.03,13.709,26.436
2020-03-11 22:00:00,0.0,1.027,14.238,27.516
2020-03-11 22:30:00,0.0,1.025,14.53,27.896
2020-03-11 23:00:00,0.003,1.029,14.618,27.631
2020-03-11 23:30:00,0.007,1.02,14.768,27.735
2020-03-12 00:00:00,0.0,1.019,11.513,23.104
2020-03-12 00:30:00,0.0,1.015,11.714,23.454
2020-03-12 01:00:00,0.0,1.013,13.154,25.557
2020-03-12 01:30:00,0.0,1.011,13.214,25.506
2020-03-12 02:00:00,0.098,1.01,13.232,25.238
2020-03-12 02:30:00,0.0,1.008,13.219,25.443
2020-03-12 03:00:00,0.0,1.009,12.996,24.572
2020-03-12 03:30:00,0.0,1.012,13.336,25.273
2020-03-12 04:00:00,0.0,1.006,11.566,22.825
2020-03-12 04:30:00,0.033,1.005,11.018,22.058
2020-03-12 05:00:00,0.0,1.004,10.602,21.337
2020-03-12 05:30:00,0.0,1.009,11.481,22.382
2020-03-12 06:00:00,2.333,3.07,12.667,23.905
2020-03-12 06:30:00,18.493,17.283,16.175,27.997
2020-03-12 07:00:00,72.608,64.134,20.907,33.298
2020-03-12 07:30:00,153.674,147.484,27.03,38.191
2020-03-12 08:00:00,255.236,260.645,28.195,39.025
2020-03-12 08:30:00,370.334,376.609,30.849,40.98
2020-03-12 09:00:00,348.852,341.372,32.557,41.757
2020-03-12 09:30:00,892.611,905.739,32.291,41.732
2020-03-12 10:00:00,361.009,324.318,33.049,42.207
2020-03-12 10:30:00,274.182,253.401,31.065,41.548
2020-03-12 11:00:00,546.918,528.913,34.779,42.969
2020-03-12 11:30:00,1053.847,1009.061,41.622,44.712
2020-03-12 12:00:00,1143.36,1093.475,47.334,45.036
2020-03-12 12:30:00,990.772,917.39,29.632,41.315
2020-03-12 13:00:00,793.264,728.852,29.264,40.998
2020-03-12 13:30:00,324.172,268.009,27.209,39.977
2020-03-12 14:00:00,289.699,253.1,27.436,40.71
2020-03-12 14:30:00,154.014,149.701,27.218,41.058
2020-03-12 15:00:00,59.824,48.775,23.546,37.732
2020-03-12 15:30:00,135.805,75.704,19.583,34.392
2020-03-12 16:00:00,47.752,26.479,17.346,31.892
2020-03-12 16:30:00,297.534,121.788,18.145,32.52
2020-03-12 17:00:00,72.495,41.984,17.1,31.616
2020-03-12 17:30:00,42.176,23.3,16.505,30.859
2020-03-12 18:00:00,0.94,2.287,16.735,31.162
2020-03-12 18:30:00,0.0,1.033,16.907,30.978
2020-03-12 19:00:00,0.0,1.023,16.734,30.703
2020-03-12 19:30:00,0.0,1.016,16.095,30.181
2020-03-12 20:00:00,0.0,1.011,15.424,28.838
2020-03-12 20:30:00,0.0,1.01,15.391,29.145
2020-03-12 21:00:00,0.16,1.015,14.341,27.324
2020-03-12 21:30:00,0.181,1.019,13.396,25.846
2020-03-12 22:00:00,0.027,1.02,12.173,24.063
2020-03-12 22:30:00,0.221,1.018,11.767,23.411
2020-03-12 23:00:00,0.0,1.01,11.931,23.394
2020-03-12 23:30:00,0.001,1.008,10.811,21.645
2020-03-13 00:00:00,0.009,1.008,14.756,28.864
2020-03-13 00:30:00,0.0,0.998,13.933,27.578
2020-03-13 01:00:00,0.016,0.989,12.971,25.789
2020-03-13 01:30:00,0.002,0.994,13.114,25.428
2020-03-13 02:00:00,0.129,1.005,13.639,26.851
2020-03-13 02:30:00,0.0,1.003,13.668,26.941
2020-03-13 03:00:00,0.0,0.994,13.327,25.918
2020-03-13 03:30:00,0.0,0.991,13.316,25.413
2020-03-13 04:00:00,0.0,0.999,13.573,26.052
2020-03-13 04:30:00,0.027,0.996,13.427,26.5
2020-03-13 05:00:00,0.283,1.002,14.517,27.572
2020-03-13 05:30:00,0.0,1.001,14.423,27.044
2020-03-13 06:00:00,7.696,8.48,14.326,27.091
2020-03-13 06:30:00,18.26,15.996,15.503,28.616
2020-03-13 07:00:00,101.636,99.292,17.773,30.672
2020-03-13 07:30:00,95.144,92.419,20.492,33.665
2020-03-13 08:00:00,221.886,213.157,23.367,35.963
2020-03-13 08:30:00,214.81,200.95,25.634,38.012
2020-03-13 09:00:00,279.688,256.821,24.875,37.577
2020-03-13 09:30:00,415.166,390.57,31.758,41.691
2020-03-13 10:00:00,237.974,219.906,28.191,40.28
2020-03-13 10:30:00,719.11,723.39,41.284,43.32
2020-03-13 11:00:00,972.954,987.779,57.373,43.917
2020-03-13 11:30:00,555.924,543.838,49.674,43.489
2020-03-13 12:00:00,219.343,213.222,32.094,42.652
2020-03-13 12:30:00,98.899,76.585,24.193,38.84
2020-03-13 13:00:00,117.665,86.063,24.907,38.962
2020-03-13 13:30:00,42.799,39.975,21.229,35.913
2020-03-13 14:00:00,37.511,35.066,19.965,34.532
2020-03-13 14:30:00,66.62,62.286,20.795,34.741
2020-03-13 15:00:00,29.592,28.085,19.665,33.978
2020-03-13 15:30:00,61.524,53.817,20.085,34.197
2020-03-13 16:00:00,26.855,25.204,19.039,33.347
2020-03-13 16:30:00,66.673,54.926,19.784,34.0
2020-03-13 17:00:00,10.842,12.263,19.018,33.341
2020-03-13 17:30:00,0.0,2.153,14.531,29.014
2020-03-13 18:00:00,0.0,1.037,13.96,27.611
2020-03-13 18:30:00,0.0,1.011,13.602,26.753
2020-03-13 19:00:00,0.0,1.013,13.645,26.881
2020-03-13 19:30:00,0.0,1.014,13.938,27.353
2020-03-13 20:00:00,0.0,1.007,13.547,26.484
2020-03-13 20:30:00,0.0,1.002,13.054,25.58
2020-03-13 21:00:00,0.032,1.005,13.324,26.26
2020-03-13 21:30:00,0.002,1.003,13.535,26.321
2020-03-13 22:00:00,0.0,1.006,13.819,26.777
2020-03-13 22:30:00,0.0,1.001,13.687,26.63
2020-03-13 23:00:00,0.0,0.995,13.19,26.066
2020-03-13 23:30:00,0.0,0.99,12.94,25.4
2020-03-14 00:00:00,0.0,0.994,12.796,25.176
2020-03-14 00:30:00,0.0,0.995,12.996,25.736
2020-03-14 01:00:00,0.0,0.996,13.226,26.051
2020-03-14 01:30:00,0.0,0.993,13.14,26.025
2020-03-14 02:00:00,0.0,0.986,12.575,24.962
2020-03-14 02:30:00,0.038,0.986,12.864,25.06
2020-03-14 03:00:00,0.002,0.995,13.39,26.106
2020-03-14 03:30:00,0.0,0.991,12.532,24.873
2020-03-14 04:00:00,0.061,0.984,11.918,24.151
2020-03-14 04:30:00,0.0,0.99,12.221,24.246
2020-03-14 05:00:00,0.009,0.993,11.949,23.652
2020-03-14 05:30:00,0.485,0.994,12.055,23.524
2020-03-14 06:00:00,6.002,4.874,12.403,23.98
2020-03-14 06:30:00,22.607,20.865,13.769,26.121
2020-03-14 07:00:00,65.907,62.422,14.406,26.634
2020-03-14 07:30:00,144.445,146.897,16.516,29.121
2020-03-14 08:00:00,180.403,182.081,20.4,33.146
2020-03-14 08:30:00,154.894,135.904,18.984,31.628
2020-03-14 09:00:00,231.357,203.802,23.422,35.545
2020-03-14 09:30:00,160.546,146.05,22.698,35.711
2020-03-14 10:00:00,566.14,546.325,31.993,40.559
2020-03-14 10:30:00,881.568,890.703,52.274,44.869
2020-03-14 11:00:00,657.923,643.969,48.426,44.8
2020-03-14 11:30:00,357.978,320.873,33.151,42.437
2020-03-14 12:00:00,389.714,355.011,33.755,42.969
2020-03-14 12:30:00,294.542,272.753,30.819,42.034
2020-03-14 13:00:00,416.096,361.88,33.298,42.485
2020-03-14 13:30:00,220.949,201.267,32.192,42.19
2020-03-14 14:00:00,43.421,31.004,20.912,35.378
2020-03-14 14:30:00,52.631,39.319,16.68,31.484
2020-03-14 15:00:00,28.007,28.003,14.275,27.67
2020-03-14 15:30:00,28.86,28.418,13.725,26.663
2020-03-14 16:00:00,33.782,28.026,14.493,27.97
2020-03-14 16:30:00,26.683,22.958,15.272,28.848
2020-03-14 17:00:00,27.551,22.719,15.388,28.975
2020-03-14 17:30:00,4.077,6.414,13.122,25.51
2020-03-14 18:00:00,1.27,2.99,11.96,23.483
2020-03-14 18:30:00,0.463,1.004,12.174,23.443
2020-03-14 19:00:00,2.123,1.006,12.431,23.801
2020-03-14 19:30:00,2.511,1.01,12.732,24.38
2020-03-14 20:00:00,1.912,1.009,12.786,24.456
2020-03-14 20:30:00,2.008,1.008,12.938,24.81
2020-03-14 21:00:00,1.666,1.005,13.078,24.967
2020-03-14 21:30:00,1.217,1.001,13.254,25.253
2020-03-14 22:00:00,0.661,0.999,13.668,25.877
2020-03-14 22:30:00,0.215,0.996,13.475,25.667
2020-03-14 23:00:00,0.012,0.995,13.555,25.814
2020-03-14 23:30:00,0.177,0.996,13.819,26.367
2020-03-15 00:00:00,0.0,0.991,13.126,25.371
2020-03-15 00:30:00,0.0,0.98,12.227,24.186
2020-03-15 01:00:00,0.0,0.982,12.408,24.453
2020-03-15 01:30:00,0.095,0.985,12.838,24.756
2020-03-15 02:00:00,0.457,0.988,12.848,24.652
2020-03-15 02:30:00,0.366,0.991,12.979,24.891
2020-03-15 03:00:00,0.114,0.989,12.996,25.193
2020-03-15 03:30:00,0.003,0.989,13.326,25.874
2020-03-15 04:00:00,0.005,0.99,13.527,25.894
2020-03-15 04:30:00,0.079,0.982,12.959,24.874
2020-03-15 05:00:00,0.139,0.984,13.009,25.005
2020-03-15 05:30:00,0.0,0.98,11.914,23.526
2020-03-15 06:00:00,2.005,2.993,12.303,24.139
2020-03-15 06:30:00,16.695,18.646,12.807,24.916
2020-03-15 07:00:00,56.507,53.19,13.483,25.633
2020-03-15 07:30:00,102.804,94.691,15.258,27.433
2020-03-15 08:00:00,188.812,167.037,18.08,30.748
2020-03-15 08:30:00,315.77,290.749,22.261,34.687
2020-03-15 09:00:00,262.976,232.096,22.09,34.771
2020-03-15 09:30:00,304.884,274.392,23.751,36.345
