timestamp,ghi_wm2,poa_wm2,tmod_c,tamb_c
2020-03-20 16:00:00,168.59,117.417,19.505,33.43
2020-03-20 17:00:00,15.947,16.924,16.844,30.748
2020-03-20 18:00:00,0.002,1.271,15.026,28.343
2020-03-20 19:00:00,0.0,1.013,14.314,27.377
2020-03-20 20:00:00,0.0,1.012,14.392,27.45
2020-03-20 21:00:00,0.0,1.005,14.016,27.086
2020-03-20 22:00:00,0.0,1.004,14.435,27.337
2020-03-20 23:00:00,0.0,0.999,13.859,26.397
2020-03-21 00:00:00,0.0,0.999,14.158,26.637
2020-03-21 01:00:00,0.0,0.994,13.68,26.174
2020-03-21 02:00:00,0.0,0.989,12.77,24.611
2020-03-21 03:00:00,0.0,0.989,12.089,23.389
2020-03-21 04:00:00,0.002,0.993,12.693,24.08
2020-03-21 05:00:00,0.0,0.99,12.492,24.148
2020-03-21 06:00:00,5.907,7.578,11.395,23.194
2020-03-21 07:00:00,109.295,104.141,15.258,26.904
2020-03-21 08:00:00,227.285,209.373,21.69,33.64
2020-03-21 09:00:00,477.281,475.232,29.572,39.215
2020-03-21 10:00:00,589.517,580.421,36.721,42.642
2020-03-21 11:00:00,356.167,341.229,31.248,40.399
2020-03-21 12:00:00,265.973,230.07,24.972,37.56
2020-03-21 13:00:00,268.537,234.876,26.411,38.788
2020-03-21 14:00:00,127.591,101.132,22.808,36.346
2020-03-21 15:00:00,245.578,172.565,23.17,36.593
2020-03-21 16:00:00,232.756,134.035,22.55,36.259
2020-03-21 17:00:00,64.245,46.784,19.414,33.414
2020-03-21 18:00:00,2.301,3.1,15.515,29.493
2020-03-21 19:00:00,0.0,1.002,12.596,25.144
2020-03-21 20:00:00,0.47,1.002,12.853,25.144
2020-03-21 21:00:00,0.0,1.0,13.562,26.07
2020-03-21 22:00:00,0.0,0.994,13.292,25.68
2020-03-21 23:00:00,0.0,0.99,12.762,24.771
2020-03-22 00:00:00,0.0,0.981,11.224,22.268
2020-03-22 01:00:00,0.0,0.984,9.622,19.271
2020-03-22 02:00:00,0.0,0.986,8.917,17.787
2020-03-22 03:00:00,0.0,0.987,8.776,17.357
2020-03-22 04:00:00,0.0,0.981,8.764,17.387
2020-03-22 05:00:00,0.05,1.131,8.582,17.327
2020-03-22 06:00:00,20.274,19.646,8.791,17.205
2020-03-22 07:00:00,155.243,174.2,14.557,23.868
2020-03-22 08:00:00,524.222,593.263,35.55,42.365
2020-03-22 09:00:00,753.595,813.812,42.152,44.324
2020-03-22 10:00:00,930.858,970.0,51.317,44.845
2020-03-22 11:00:00,1027.674,1025.062,54.847,44.097
2020-03-22 12:00:00,804.287,757.988,48.992,44.49
2020-03-22 13:00:00,841.757,757.664,49.576,44.827
2020-03-22 14:00:00,514.026,394.393,32.074,41.946
2020-03-22 15:00:00,548.214,188.91,25.179,39.338
2020-03-22 16:00:00,303.597,126.768,21.989,36.817
2020-03-22 17:00:00,184.013,81.594,19.871,34.889
2020-03-22 18:00:00,0.864,2.911,16.718,31.212
2020-03-22 19:00:00,0.0,1.034,16.023,30.162
2020-03-22 20:00:00,0.008,1.017,14.028,27.395
2020-03-22 21:00:00,0.0,1.014,13.761,26.09
2020-03-22 22:00:00,0.0,1.01,13.313,25.513
2020-03-22 23:00:00,0.0,1.001,12.334,23.819
2020-03-23 00:00:00,0.019,1.002,12.068,23.481
2020-03-23 01:00:00,0.136,0.994,12.217,23.68
2020-03-23 02:00:00,0.004,0.987,11.569,22.381
2020-03-23 03:00:00,0.042,0.99,11.484,22.229
2020-03-23 04:00:00,0.034,0.989,11.783,22.281
2020-03-23 05:00:00,0.092,1.126,11.446,22.222
2020-03-23 06:00:00,33.833,30.735,12.49,23.404
2020-03-23 07:00:00,152.956,149.368,18.544,30.516
2020-03-23 08:00:00,346.817,341.651,28.45,38.853
2020-03-23 09:00:00,354.139,330.675,30.702,40.628
2020-03-23 10:00:00,520.408,483.612,33.101,41.38
2020-03-23 11:00:00,187.278,183.2,30.042,40.433
2020-03-23 12:00:00,256.262,238.849,28.564,40.192
2020-03-23 13:00:00,259.638,235.489,29.34,40.636
2020-03-23 14:00:00,240.788,206.89,29.41,40.802
2020-03-23 15:00:00,100.11,91.519,22.814,36.868
2020-03-23 16:00:00,242.599,100.612,17.233,31.418
2020-03-23 17:00:00,103.004,47.964,16.987,31.344
2020-03-23 18:00:00,1.051,2.223,13.769,27.041
2020-03-23 19:00:00,0.088,1.012,13.236,25.631
2020-03-23 20:00:00,0.0,1.008,13.587,25.81
2020-03-23 21:00:00,0.001,1.001,13.132,25.271
2020-03-23 22:00:00,0.0,0.999,12.955,24.763
2020-03-23 23:00:00,0.0,0.999,12.881,24.703
2020-03-24 00:00:00,0.0,0.99,12.011,23.488
2020-03-24 01:00:00,0.11,0.992,12.068,23.682
2020-03-24 02:00:00,0.0,0.989,12.236,23.42
2020-03-24 03:00:00,0.0,0.989,12.931,24.7
2020-03-24 04:00:00,0.012,0.976,11.203,22.512
2020-03-24 05:00:00,0.053,1.049,12.042,23.31
2020-03-24 06:00:00,34.678,31.971,12.248,22.996
2020-03-24 07:00:00,91.526,81.962,16.57,28.74
2020-03-24 08:00:00,308.878,306.897,25.269,36.81
2020-03-24 09:00:00,371.892,384.212,29.984,39.974
2020-03-24 10:00:00,186.052,159.236,24.435,37.638
2020-03-24 11:00:00,242.184,233.46,27.084,38.974
2020-03-24 12:00:00,197.83,178.076,22.639,36.139
2020-03-24 13:00:00,264.799,238.98,23.756,36.534
2020-03-24 14:00:00,46.639,49.821,17.546,31.379
2020-03-24 15:00:00,65.452,61.854,17.406,30.78
2020-03-24 16:00:00,25.891,25.341,16.815,30.456
2020-03-24 17:00:00,12.138,14.028,14.424,27.784
2020-03-24 18:00:00,0.247,1.257,14.351,27.547
2020-03-24 19:00:00,0.0,1.011,14.263,27.369
2020-03-24 20:00:00,0.0,1.002,13.662,26.277
2020-03-24 21:00:00,0.003,0.993,12.222,23.806
2020-03-24 22:00:00,0.0,0.995,11.938,23.42
2020-03-24 23:00:00,0.0,0.988,10.752,21.384
2020-03-25 00:00:00,0.0,0.99,10.596,20.805
2020-03-25 01:00:00,0.005,0.99,10.056,19.765
2020-03-25 02:00:00,0.0,0.984,9.493,18.743
2020-03-25 03:00:00,0.237,0.989,10.933,20.573
2020-03-25 04:00:00,0.0,0.978,10.031,19.492
2020-03-25 05:00:00,0.122,1.059,9.801,19.151
2020-03-25 06:00:00,23.126,22.966,10.547,20.369
2020-03-25 07:00:00,127.413,126.795,14.595,25.223
2020-03-25 08:00:00,308.319,292.627,26.852,37.795
2020-03-25 09:00:00,312.452,292.329,26.947,38.461
2020-03-25 10:00:00,460.137,449.301,36.981,42.514
2020-03-25 11:00:00,416.834,377.099,35.619,43.516
2020-03-25 12:00:00,444.12,390.341,34.439,42.917
2020-03-25 13:00:00,135.363,125.71,22.797,37.127
2020-03-25 14:00:00,70.684,73.961,14.945,29.221
2020-03-25 15:00:00,113.525,110.433,15.709,29.22
2020-03-25 16:00:00,123.277,103.34,19.079,32.661
2020-03-25 17:00:00,26.218,22.964,16.158,30.008
2020-03-25 18:00:00,2.582,2.965,13.983,27.38
2020-03-25 19:00:00,0.465,1.006,13.441,26.33
2020-03-25 20:00:00,0.048,1.007,14.157,26.986
2020-03-25 21:00:00,0.0,1.005,14.094,26.964
2020-03-25 22:00:00,0.0,1.0,14.12,27.231
2020-03-25 23:00:00,0.0,0.985,12.795,25.428
2020-03-26 00:00:00,0.045,0.988,12.533,24.999
2020-03-26 01:00:00,0.003,0.992,13.586,26.173
2020-03-26 02:00:00,0.031,0.99,13.264,25.737
2020-03-26 03:00:00,0.367,0.986,12.775,24.901
2020-03-26 04:00:00,0.264,0.99,12.738,24.672
2020-03-26 05:00:00,0.017,1.036,12.977,24.947
2020-03-26 06:00:00,20.368,19.087,13.876,26.245
2020-03-26 07:00:00,121.326,110.515,17.785,30.45
2020-03-26 08:00:00,212.204,199.76,22.887,35.429
2020-03-26 09:00:00,673.061,698.887,43.994,44.143
2020-03-26 10:00:00,765.672,775.394,45.134,44.988
2020-03-26 11:00:00,660.806,634.679,43.085,44.805
2020-03-26 12:00:00,444.246,410.264,38.282,43.354
2020-03-26 13:00:00,440.289,363.786,34.699,43.117
2020-03-26 14:00:00,399.34,314.585,33.176,42.708
2020-03-26 15:00:00,240.332,132.906,24.389,37.929
2020-03-26 16:00:00,48.516,45.385,15.415,29.253
2020-03-26 17:00:00,42.653,33.063,13.975,26.904
2020-03-26 18:00:00,0.857,1.332,13.568,26.245
2020-03-26 19:00:00,0.0,1.004,13.023,25.443
2020-03-26 20:00:00,0.0,0.996,12.409,24.562
2020-03-26 21:00:00,0.0,0.992,11.871,23.618
2020-03-26 22:00:00,0.0,0.988,11.229,22.473
2020-03-26 23:00:00,0.0,0.99,10.984,22.003
2020-03-27 00:00:00,0.008,0.986,10.487,21.073
2020-03-27 01:00:00,0.012,0.983,10.629,21.608
2020-03-27 02:00:00,0.015,0.975,10.397,20.723
2020-03-27 03:00:00,0.042,0.972,10.198,20.807
2020-03-27 04:00:00,0.07,0.969,9.688,20.033
2020-03-27 05:00:00,0.017,1.079,9.377,18.956
2020-03-27 06:00:00,25.722,25.622,9.687,18.961
2020-03-27 07:00:00,167.492,182.204,15.728,26.193
2020-03-27 08:00:00,513.345,581.454,36.291,42.77
2020-03-27 09:00:00,738.035,796.55,47.274,45.041
2020-03-27 10:00:00,433.161,443.734,37.928,43.266
2020-03-27 11:00:00,996.3,965.43,54.216,43.625
2020-03-27 12:00:00,298.471,270.904,33.816,42.979
2020-03-27 13:00:00,283.899,242.181,30.015,41.143
2020-03-27 14:00:00,147.27,119.788,25.104,38.767
2020-03-27 15:00:00,106.489,92.66,22.683,37.021
2020-03-27 16:00:00,93.937,76.6,22.166,36.492
2020-03-27 17:00:00,29.165,25.914,18.922,33.886
2020-03-27 18:00:00,0.662,1.86,15.266,29.982
2020-03-27 19:00:00,1.18,1.021,15.685,30.139
2020-03-27 20:00:00,0.485,1.02,15.668,29.953
2020-03-27 21:00:00,0.07,1.007,14.079,27.871
2020-03-27 22:00:00,0.0,1.002,13.644,27.02
2020-03-27 23:00:00,0.0,0.997,13.394,26.348
2020-03-28 00:00:00,0.0,0.992,13.122,25.727
2020-03-28 01:00:00,0.0,0.989,11.951,23.679
2020-03-28 02:00:00,0.0,0.99,11.603,22.878
2020-03-28 03:00:00,0.0,0.991,12.364,24.09
2020-03-28 04:00:00,0.0,0.985,12.515,24.591
2020-03-28 05:00:00,0.0,0.984,12.742,24.704
2020-03-28 06:00:00,12.709,13.502,13.514,25.922
2020-03-28 07:00:00,87.32,79.377,16.214,28.793
2020-03-28 08:00:00,180.023,158.435,19.14,31.749
2020-03-28 09:00:00,345.785,314.595,24.005,35.853
2020-03-28 10:00:00,827.956,830.517,48.337,44.818
2020-03-28 11:00:00,943.7,915.139,52.935,43.474
2020-03-28 12:00:00,462.929,442.682,38.728,42.304
2020-03-28 13:00:00,181.691,170.981,26.225,39.493
2020-03-28 14:00:00,464.636,386.517,36.705,43.052
2020-03-28 15:00:00,217.116,115.224,24.051,38.5
2020-03-28 16:00:00,127.385,54.234,21.502,36.463
2020-03-28 17:00:00,49.382,38.649,20.069,34.882
2020-03-28 18:00:00,0.616,1.851,17.223,31.91
2020-03-28 19:00:00,0.0,1.021,15.138,29.49
2020-03-28 20:00:00,0.001,1.007,13.171,26.331
2020-03-28 21:00:00,0.0,1.005,12.854,25.47
2020-03-28 22:00:00,0.073,0.997,12.078,24.513
2020-03-28 23:00:00,0.0,0.991,11.272,22.735
2020-03-29 00:00:00,0.0,0.985,10.172,20.651
2020-03-29 01:00:00,0.0,0.988,9.905,20.051
2020-03-29 02:00:00,0.015,0.98,9.394,19.104
2020-03-29 03:00:00,0.221,0.98,9.709,20.279
2020-03-29 04:00:00,0.27,0.972,9.528,20.568
2020-03-29 05:00:00,1.827,1.148,10.005,20.822
2020-03-29 06:00:00,21.685,18.624,12.188,24.076
2020-03-29 07:00:00,116.569,115.531,14.406,26.56
2020-03-29 08:00:00,519.82,565.092,27.34,37.312
2020-03-29 09:00:00,844.591,851.898,35.657,41.73
2020-03-29 10:00:00,940.533,941.369,44.192,44.669
2020-03-29 11:00:00,1073.276,1034.116,42.868,44.516
2020-03-29 12:00:00,1065.468,990.682,42.625,44.58
2020-03-29 13:00:00,1060.881,938.715,47.609,44.824
2020-03-29 14:00:00,822.932,683.766,43.626,44.333
2020-03-29 15:00:00,698.221,231.891,26.165,39.496
2020-03-29 16:00:00,263.288,96.024,21.481,36.629
2020-03-29 17:00:00,65.161,36.955,18.608,34.013
2020-03-29 18:00:00,0.642,1.95,15.712,30.603
2020-03-29 19:00:00,0.026,1.014,13.907,27.934
2020-03-29 20:00:00,0.019,1.012,13.353,26.91
2020-03-29 21:00:00,0.048,1.0,12.604,25.89
2020-03-29 22:00:00,0.171,0.998,12.583,25.193
2020-03-29 23:00:00,0.166,1.004,14.286,27.378
2020-03-30 00:00:00,0.006,0.998,13.963,27.148
2020-03-30 01:00:00,0.086,0.991,13.357,26.256
2020-03-30 02:00:00,0.116,0.996,13.549,26.141
2020-03-30 03:00:00,0.0,0.999,13.194,25.718
2020-03-30 04:00:00,0.0,0.992,13.235,25.906
2020-03-30 05:00:00,0.249,1.06,12.255,24.204
2020-03-30 06:00:00,24.261,22.948,13.975,26.285
2020-03-30 07:00:00,176.546,184.616,18.377,30.747
2020-03-30 08:00:00,368.363,379.912,30.588,40.368
2020-03-30 09:00:00,168.465,153.141,24.211,37.049
2020-03-30 10:00:00,98.782,97.573,19.401,32.948
2020-03-30 11:00:00,171.899,174.258,21.559,34.525
2020-03-30 12:00:00,330.796,305.544,26.428,38.172
2020-03-30 13:00:00,294.494,253.258,25.614,37.676
2020-03-30 14:00:00,648.786,526.276,36.029,43.009
2020-03-30 15:00:00,129.457,112.971,21.651,35.124
2020-03-30 16:00:00,100.267,89.199,19.83,33.529
2020-03-30 17:00:00,30.617,29.426,18.038,32.252
2020-03-30 18:00:00,0.137,1.361,16.349,30.518
2020-03-30 19:00:00,0.0,1.025,15.936,30.13
2020-03-30 20:00:00,0.0,1.019,15.569,29.514
2020-03-30 21:00:00,0.002,1.011,15.004,28.433
2020-03-30 22:00:00,0.0,1.011,15.108,28.752
2020-03-30 23:00:00,0.0,1.005,15.022,28.541
2020-03-31 00:00:00,0.023,0.994,13.718,27.157
2020-03-31 01:00:00,0.046,0.995,14.412,27.725
2020-03-31 02:00:00,0.0,0.996,14.323,27.416
2020-03-31 03:00:00,0.0,0.989,13.726,26.184
2020-03-31 04:00:00,0.0,0.994,13.697,25.937
2020-03-31 05:00:00,0.0,1.013,14.22,26.945
2020-03-31 06:00:00,16.807,17.681,13.468,26.148
2020-03-31 07:00:00,82.033,74.501,16.076,28.874
2020-03-31 08:00:00,155.408,144.739,20.737,33.756
2020-03-31 09:00:00,133.339,124.491,20.525,33.801
2020-03-31 10:00:00,469.723,435.997,31.062,40.616
2020-03-31 11:00:00,184.33,169.944,21.843,34.452
2020-03-31 12:00:00,460.833,412.776,28.6,39.0
2020-03-31 13:00:00,325.921,293.284,27.838,39.382
2020-03-31 14:00:00,390.418,331.803,32.049,41.339
2020-03-31 15:00:00,225.782,152.521,24.314,37.851
2020-03-31 16:00:00,201.026,123.155,23.37,37.297
2020-03-31 17:00:00,38.804,32.073,18.68,33.32
2020-03-31 18:00:00,0.222,1.41,15.077,29.115
2020-03-31 19:00:00,0.05,1.016,14.445,28.159
2020-03-31 20:00:00,0.012,1.01,14.297,27.808
2020-03-31 21:00:00,0.0,0.996,12.812,25.459
2020-03-31 22:00:00,0.0,0.996,12.826,25.382
2020-03-31 23:00:00,0.141,0.996,13.232,25.638
2020-04-01 00:00:00,0.0,0.997,12.521,24.654
2020-04-01 01:00:00,0.0,0.995,10.584,21.182
2020-04-01 02:00:00,0.0,0.988,9.574,19.208
2020-04-01 03:00:00,0.0,0.978,9.403,18.689
2020-04-01 04:00:00,0.0,0.975,9.463,18.338
2020-04-01 05:00:00,0.0,1.011,8.576,17.32
2020-04-01 06:00:00,23.334,22.873,9.262,18.086
2020-04-01 07:00:00,122.59,115.341,22.983,33.199
2020-04-01 08:00:00,283.797,269.871,37.998,42.917
2020-04-01 09:00:00,114.809,118.297,45.555,44.872
2020-04-01 10:00:00,62.228,59.249,48.234,44.92
2020-04-01 11:00:00,123.759,121.042,47.193,44.887
2020-04-01 12:00:00,220.877,206.095,47.785,44.609
2020-04-01 13:00:00,162.988,152.518,35.506,43.365
2020-04-01 14:00:00,107.673,95.122,29.598,41.89
2020-04-01 15:00:00,203.69,164.009,27.002,40.595
2020-04-01 16:00:00,156.924,116.542,26.404,39.753
2020-04-01 17:00:00,38.865,31.703,21.829,36.218
2020-04-01 18:00:00,0.812,1.968,17.48,31.988
2020-04-01 19:00:00,0.0,1.007,16.05,30.417
2020-04-01 20:00:00,0.0,0.996,15.276,29.148
2020-04-01 21:00:00,0.017,0.998,15.196,29.098
2020-04-01 22:00:00,0.0,0.996,14.992,28.392
2020-04-01 23:00:00,0.0,0.981,14.581,27.826
2020-04-02 00:00:00,0.01,0.992,8.18,16.25
2020-04-02 01:00:00,0.0,0.996,7.893,15.64
2020-04-02 02:00:00,0.0,0.981,7.476,14.683
2020-04-02 03:00:00,0.0,0.986,7.274,14.268
2020-04-02 04:00:00,0.0,0.986,7.071,13.984
2020-04-02 05:00:00,0.001,1.062,6.975,13.819
2020-04-02 06:00:00,30.307,28.3,8.031,16.061
2020-04-02 07:00:00,153.616,139.958,18.418,27.08
2020-04-02 08:00:00,238.653,217.142,35.938,41.694
2020-04-02 09:00:00,554.535,553.483,46.77,44.86
2020-04-02 10:00:00,926.889,939.011,54.49,44.039
2020-04-02 11:00:00,948.999,922.699,53.856,43.961
2020-04-02 12:00:00,727.045,663.934,52.278,43.735
2020-04-02 13:00:00,828.228,737.983,38.297,42.576
2020-04-02 14:00:00,386.777,330.027,24.443,40.082
2020-04-02 15:00:00,368.499,197.309,22.118,38.972
2020-04-02 16:00:00,233.11,143.923,19.925,36.615
2020-04-02 17:00:00,23.819,26.976,17.978,34.212
2020-04-02 18:00:00,0.018,1.229,14.276,28.631
2020-04-02 19:00:00,0.265,1.022,12.077,24.784
2020-04-02 20:00:00,0.0,1.02,10.88,22.5
2020-04-02 21:00:00,0.0,1.014,9.786,19.675
2020-04-02 22:00:00,0.07,1.009,8.969,17.772
2020-04-02 23:00:00,0.003,1.008,8.13,16.049
2020-04-03 00:00:00,0.021,1.0,12.004,23.827
2020-04-03 01:00:00,0.008,1.002,11.809,24.041
2020-04-03 02:00:00,0.0,0.998,11.344,22.892
2020-04-03 03:00:00,0.0,0.991,11.629,22.986
2020-04-03 04:00:00,0.0,0.99,11.131,22.06
2020-04-03 05:00:00,0.002,1.125,10.354,20.983
2020-04-03 06:00:00,34.491,33.047,10.922,21.831
2020-04-03 07:00:00,203.478,214.064,16.709,29.145
2020-04-03 08:00:00,351.338,375.237,17.957,31.325
2020-04-03 09:00:00,499.027,493.161,26.178,38.002
2020-04-03 10:00:00,672.817,643.722,35.306,42.543
2020-04-03 11:00:00,1079.009,1025.211,50.292,43.706
2020-04-03 12:00:00,975.124,913.833,47.544,44.372
2020-04-03 13:00:00,684.418,593.637,42.881,44.431
2020-04-03 14:00:00,672.237,543.645,33.026,42.557
2020-04-03 15:00:00,350.165,244.981,22.928,39.559
2020-04-03 16:00:00,110.428,84.756,21.521,37.9
2020-04-03 17:00:00,61.044,49.671,19.489,35.534
2020-04-03 18:00:00,1.005,2.031,15.404,30.314
2020-04-03 19:00:00,0.0,1.018,14.172,28.423
2020-04-03 20:00:00,0.015,1.008,13.106,26.956
2020-04-03 21:00:00,0.156,1.001,12.141,25.013
2020-04-03 22:00:00,0.333,1.003,10.742,21.85
2020-04-03 23:00:00,0.0,0.999,9.999,20.179
2020-04-04 00:00:00,0.335,0.988,13.265,26.123
2020-04-04 01:00:00,0.02,1.002,14.862,28.234
2020-04-04 02:00:00,0.0,0.997,14.611,27.993
2020-04-04 03:00:00,0.0,0.995,14.702,28.062
2020-04-04 04:00:00,0.0,0.985,13.391,26.024
2020-04-04 05:00:00,0.51,1.395,12.367,24.185
2020-04-04 06:00:00,30.845,29.128,12.854,24.802
2020-04-04 07:00:00,120.086,109.132,17.878,30.721
2020-04-04 08:00:00,249.43,233.468,25.973,37.851
2020-04-04 09:00:00,326.566,301.051,29.811,40.498
2020-04-04 10:00:00,497.379,465.58,38.677,44.081
2020-04-04 11:00:00,328.606,303.087,29.516,40.691
2020-04-04 12:00:00,233.979,214.818,27.729,39.864
2020-04-04 13:00:00,229.357,210.414,26.921,39.305
2020-04-04 14:00:00,231.687,196.784,24.084,37.344
2020-04-04 15:00:00,425.234,203.315,23.879,37.28
2020-04-04 16:00:00,404.208,80.542,21.304,37.467
2020-04-04 17:00:00,48.446,31.547,20.352,35.699
2020-04-04 18:00:00,0.235,1.642,16.982,31.95
2020-04-04 19:00:00,0.0,1.022,15.201,29.973
2020-04-04 20:00:00,0.03,1.016,14.745,29.195
2020-04-04 21:00:00,0.014,1.01,14.584,28.944
2020-04-04 22:00:00,0.018,1.002,14.014,28.133
2020-04-04 23:00:00,0.127,0.991,13.316,26.737
2020-04-05 00:00:00,0.058,0.996,11.458,23.143
2020-04-05 01:00:00,0.0,0.998,11.941,23.661
2020-04-05 02:00:00,0.0,0.979,11.415,22.904
2020-04-05 03:00:00,0.028,0.982,11.023,22.029
2020-04-05 04:00:00,0.154,0.989,11.632,23.016
2020-04-05 05:00:00,0.053,1.036,12.848,24.615
2020-04-05 06:00:00,26.319,24.738,14.243,26.393
2020-04-05 07:00:00,198.544,200.89,20.083,32.351
2020-04-05 08:00:00,226.788,216.685,24.301,36.558
2020-04-05 09:00:00,570.389,552.612,22.87,35.731
2020-04-05 10:00:00,523.171,481.899,19.984,33.205
2020-04-05 11:00:00,731.47,674.518,24.827,36.999
2020-04-05 12:00:00,669.756,603.793,25.17,37.423
2020-04-05 13:00:00,545.414,474.365,29.018,39.869
2020-04-05 14:00:00,439.515,357.936,26.768,38.99
2020-04-05 15:00:00,97.562,85.599,29.538,40.738
2020-04-05 16:00:00,271.311,124.917,28.805,40.346
2020-04-05 17:00:00,97.299,37.285,17.381,31.955
2020-04-05 18:00:00,0.27,1.484,14.939,29.369
2020-04-05 19:00:00,0.145,1.028,14.067,28.191
2020-04-05 20:00:00,0.0,1.027,14.269,28.136
2020-04-05 21:00:00,0.0,1.019,14.851,28.435
2020-04-05 22:00:00,0.009,1.013,14.295,27.797
2020-04-05 23:00:00,0.05,1.011,14.712,28.094
2020-04-06 00:00:00,0.013,0.998,11.255,22.37
2020-04-06 01:00:00,0.16,0.995,12.409,23.952
2020-04-06 02:00:00,0.196,0.993,12.386,24.478
2020-04-06 03:00:00,0.116,0.993,10.331,22.148
2020-04-06 04:00:00,0.749,0.99,10.01,21.221
2020-04-06 05:00:00,0.355,1.218,9.444,19.559
2020-04-06 06:00:00,37.173,33.774,12.291,22.911
2020-04-06 07:00:00,187.825,182.476,20.91,32.48
2020-04-06 08:00:00,92.759,88.697,36.421,43.172
2020-04-06 09:00:00,303.365,280.316,41.672,44.266
2020-04-06 10:00:00,562.938,536.215,39.393,44.181
2020-04-06 11:00:00,203.464,190.636,41.669,44.524
2020-04-06 12:00:00,411.899,370.157,40.531,44.21
2020-04-06 13:00:00,286.842,262.706,38.114,43.607
2020-04-06 14:00:00,545.732,439.249,38.092,43.751
2020-04-06 15:00:00,197.829,151.564,28.272,40.024
2020-04-06 16:00:00,175.368,125.228,23.295,36.94
2020-04-06 17:00:00,74.612,59.73,20.032,34.468
2020-04-06 18:00:00,0.929,2.511,14.499,28.867
2020-04-06 19:00:00,0.0,1.032,14.944,29.09
2020-04-06 20:00:00,0.0,1.007,14.621,28.438
2020-04-06 21:00:00,0.0,0.995,15.064,28.841
2020-04-06 22:00:00,0.0,0.993,15.059,28.687
2020-04-06 23:00:00,0.158,0.987,14.75,28.23
2020-04-07 00:00:00,2.099,0.996,11.836,23.166
2020-04-07 01:00:00,0.394,1.002,11.955,23.524
2020-04-07 02:00:00,0.171,0.99,11.866,23.317
2020-04-07 03:00:00,0.0,0.989,12.1,23.786
2020-04-07 04:00:00,0.0,0.98,12.23,23.973
2020-04-07 05:00:00,0.069,1.04,12.111,23.894
2020-04-07 06:00:00,19.296,17.907,12.784,24.615
2020-04-07 07:00:00,100.296,89.708,15.861,28.199
2020-04-07 08:00:00,191.77,172.522,18.267,30.73
2020-04-07 09:00:00,215.208,188.529,24.017,35.474
2020-04-07 10:00:00,528.01,497.126,28.056,38.74
2020-04-07 11:00:00,603.923,568.262,27.526,38.275
2020-04-07 12:00:00,466.881,422.628,30.012,39.54
2020-04-07 13:00:00,442.279,375.896,16.86,29.881
2020-04-07 14:00:00,397.351,333.633,20.387,33.108
2020-04-07 15:00:00,397.077,255.529,20.521,33.828
2020-04-07 16:00:00,171.365,98.184,19.665,33.097
2020-04-07 17:00:00,59.283,41.897,16.856,30.296
2020-04-07 18:00:00,0.958,1.866,12.737,25.89
2020-04-07 19:00:00,0.02,1.015,11.196,23.084
2020-04-07 20:00:00,0.09,1.008,11.038,22.345
2020-04-07 21:00:00,0.018,1.004,10.948,21.865
2020-04-07 22:00:00,0.379,0.993,10.806,21.214
2020-04-07 23:00:00,0.55,1.003,10.991,21.54
2020-04-08 00:00:00,0.0,0.998,12.9,24.773
2020-04-08 01:00:00,0.055,0.988,12.014,22.997
2020-04-08 02:00:00,0.012,0.992,11.256,21.477
2020-04-08 03:00:00,0.0,0.986,11.128,21.938
2020-04-08 04:00:00,0.0,0.982,10.929,21.399
2020-04-08 05:00:00,0.155,1.084,10.746,21.033
2020-04-08 06:00:00,48.576,46.587,12.392,23.049
2020-04-08 07:00:00,231.297,229.952,16.997,29.187
2020-04-08 08:00:00,518.201,548.441,20.249,32.306
2020-04-08 09:00:00,342.519,331.891,25.22,35.87
2020-04-08 10:00:00,563.81,536.426,29.627,38.979
2020-04-08 11:00:00,570.488,534.918,36.877,42.729
2020-04-08 12:00:00,326.561,305.879,30.324,39.957
2020-04-08 13:00:00,133.575,131.668,31.122,39.929
2020-04-08 14:00:00,139.019,141.595,30.445,39.767
2020-04-08 15:00:00,102.233,96.832,22.897,35.325
2020-04-08 16:00:00,32.974,34.993,20.619,33.906
2020-04-08 17:00:00,37.005,27.968,15.774,29.462
2020-04-08 18:00:00,2.178,1.507,12.234,24.21
2020-04-08 19:00:00,0.944,1.003,12.712,24.977
2020-04-08 20:00:00,0.153,1.007,11.747,23.737
2020-04-08 21:00:00,0.0,0.998,11.91,24.06
2020-04-08 22:00:00,0.006,0.992,11.694,23.779
2020-04-08 23:00:00,0.042,0.986,12.17,24.191
2020-04-09 00:00:00,0.038,0.992,12.703,25.306
2020-04-09 01:00:00,0.0,0.991,13.441,26.032
2020-04-09 02:00:00,0.0,0.987,13.35,25.871
2020-04-09 03:00:00,0.0,0.987,12.996,25.385
2020-04-09 04:00:00,0.0,0.982,13.128,25.526
2020-04-09 05:00:00,0.048,1.134,12.441,24.584
2020-04-09 06:00:00,39.04,34.706,13.507,25.271
2020-04-09 07:00:00,162.188,154.139,18.877,31.49
2020-04-09 08:00:00,298.856,292.145,26.901,37.823
2020-04-09 09:00:00,539.555,530.661,30.045,39.64
2020-04-09 10:00:00,392.596,359.886,39.038,43.533
2020-04-09 11:00:00,338.331,308.262,43.295,44.375
2020-04-09 12:00:00,580.316,513.871,44.042,44.702
2020-04-09 13:00:00,564.051,485.804,43.052,44.665
2020-04-09 14:00:00,415.732,355.532,42.063,44.504
2020-04-09 15:00:00,324.318,259.454,25.648,38.216
2020-04-09 16:00:00,197.442,144.885,19.99,34.834
