,year,month,sc,shapiro_wilk,anderson_darling,lognormal_test
15:55,2020,8,sc2,0.08,1,0.0
16:00,2020,8,sc2,0.66,1,0.0
16:05,2020,8,sc2,0.12,1,0.0
16:10,2020,8,sc2,0.27,1,0.0
16:15,2020,8,sc2,0.07,1,0.0
16:20,2020,8,sc2,0.08,1,0.0
16:25,2020,8,sc2,0.0,1,0.0
16:30,2020,8,sc2,0.0,1,0.0
16:35,2020,8,sc2,0.76,1,0.0
16:40,2020,8,sc2,0.96,1,0.0
16:45,2020,8,sc2,0.93,1,0.97
16:50,2020,8,sc2,0.47,1,0.87
16:55,2020,8,sc2,0.63,1,0.87
17:00,2020,8,sc2,0.9,1,0.96
17:05,2020,8,sc2,0.95,1,0.0
17:10,2020,8,sc2,0.55,1,0.88
17:15,2020,8,sc2,0.16,1,0.64
17:20,2020,8,sc2,0.18,1,0.0
17:25,2020,8,sc2,0.15,1,0.0
17:30,2020,8,sc2,0.77,1,0.0
17:35,2020,8,sc2,0.25,1,0.0
17:40,2020,8,sc2,0.3,1,0.0
17:45,2020,8,sc2,0.31,1,0.75
17:50,2020,8,sc2,0.05,1,0.0
17:55,2020,8,sc2,0.02,1,0.0
6:00,2020,8,sc3,0.05,1,0.03
6:05,2020,8,sc3,0.69,1,0.91
6:10,2020,8,sc3,0.43,1,0.87
6:15,2020,8,sc3,0.32,1,0.13
6:20,2020,8,sc3,0.03,1,0.17
6:25,2020,8,sc3,0.59,1,0.39
6:30,2020,8,sc3,0.31,1,0.23
6:35,2020,8,sc3,0.64,1,0.52
6:40,2020,8,sc3,0.27,1,0.27
6:45,2020,8,sc3,0.1,1,0.03
6:50,2020,8,sc3,0.46,1,0.22
6:55,2020,8,sc3,0.07,1,0.01
7:00,2020,8,sc3,0.04,1,0.47
7:05,2020,8,sc3,0.13,1,0.29
7:10,2020,8,sc3,0.1,1,0.35
7:15,2020,8,sc3,0.94,1,0.27
7:20,2020,8,sc3,0.72,1,0.06
7:25,2020,8,sc3,0.37,1,0.0
7:30,2020,8,sc3,0.99,1,0.23
7:35,2020,8,sc3,0.51,1,0.32
7:40,2020,8,sc3,0.35,1,0.04
7:45,2020,8,sc3,0.06,1,0.28
7:50,2020,8,sc3,0.01,1,0.27
7:55,2020,8,sc3,0.08,1,0.32
8:00,2020,8,sc3,0.08,1,0.0
8:05,2020,8,sc3,0.81,1,0.03
8:10,2020,8,sc3,0.16,1,0.0
8:15,2020,8,sc3,0.9,1,0.07
8:20,2020,8,sc3,0.94,1,0.0
8:25,2020,8,sc3,0.46,1,0.02
8:30,2020,8,sc3,0.6,1,0.02
8:35,2020,8,sc3,0.25,1,0.3
8:40,2020,8,sc3,0.41,1,0.0
8:45,2020,8,sc3,0.07,1,0.01
8:50,2020,8,sc3,0.04,1,0.63
8:55,2020,8,sc3,0.43,1,0.0
9:00,2020,8,sc3,0.95,1,0.29
9:05,2020,8,sc3,0.92,1,0.2
9:10,2020,8,sc3,0.61,1,0.37
9:15,2020,8,sc3,0.55,1,0.2
9:20,2020,8,sc3,0.09,1,0.35
9:25,2020,8,sc3,0.93,1,0.01
9:30,2020,8,sc3,0.96,1,0.01
9:35,2020,8,sc3,0.73,1,0.0
9:40,2020,8,sc3,0.45,1,0.09
9:45,2020,8,sc3,0.57,1,0.01
9:50,2020,8,sc3,0.37,1,0.43
9:55,2020,8,sc3,0.3,1,0.0
10:00,2020,8,sc3,0.9,1,0.06
10:05,2020,8,sc3,0.34,1,0.15
10:10,2020,8,sc3,0.49,1,0.24
10:15,2020,8,sc3,0.25,1,0.0
10:20,2020,8,sc3,0.8,1,0.12
10:25,2020,8,sc3,0.04,1,0.05
10:30,2020,8,sc3,0.23,1,0.44
10:35,2020,8,sc3,0.24,1,0.28
10:40,2020,8,sc3,0.4,1,0.63
10:45,2020,8,sc3,0.46,1,0.2
10:50,2020,8,sc3,0.77,1,0.27
10:55,2020,8,sc3,0.53,1,0.04
11:00,2020,8,sc3,0.29,1,0.35
11:05,2020,8,sc3,0.34,1,0.02
11:10,2020,8,sc3,0.76,1,0.06
11:15,2020,8,sc3,0.73,1,0.0
11:20,2020,8,sc3,0.35,1,0.05
11:25,2020,8,sc3,0.01,1,0.0
11:30,2020,8,sc3,0.07,1,0.02
11:35,2020,8,sc3,0.24,1,0.01
11:40,2020,8,sc3,0.35,1,0.09
11:45,2020,8,sc3,0.06,1,0.03
11:50,2020,8,sc3,0.75,1,0.11
11:55,2020,8,sc3,0.76,1,0.0
12:00,2020,8,sc3,0.08,1,0.02
12:05,2020,8,sc3,0.15,1,0.02
12:10,2020,8,sc3,0.96,1,0.03
12:15,2020,8,sc3,0.16,1,0.36
12:20,2020,8,sc3,0.21,1,0.02
12:25,2020,8,sc3,0.59,1,0.02
12:30,2020,8,sc3,0.69,1,0.32
12:35,2020,8,sc3,0.47,1,0.0
12:40,2020,8,sc3,0.08,1,0.28
12:45,2020,8,sc3,0.21,1,0.07
12:50,2020,8,sc3,0.28,1,0.36
12:55,2020,8,sc3,0.85,1,0.02
13:00,2020,8,sc3,0.63,1,0.01
13:05,2020,8,sc3,0.89,1,0.0
13:10,2020,8,sc3,0.21,1,0.37
13:15,2020,8,sc3,0.32,1,0.38
13:20,2020,8,sc3,0.13,1,0.2
13:25,2020,8,sc3,0.11,1,0.15
13:30,2020,8,sc3,0.25,1,0.01
13:35,2020,8,sc3,0.15,1,0.05
13:40,2020,8,sc3,0.83,1,0.23
13:45,2020,8,sc3,0.44,1,0.01
13:50,2020,8,sc3,0.61,1,0.01
13:55,2020,8,sc3,0.22,1,0.0
14:00,2020,8,sc3,0.44,1,0.07
14:05,2020,8,sc3,0.09,1,0.12
14:10,2020,8,sc3,0.29,1,0.42
14:15,2020,8,sc3,0.5,1,0.38
14:20,2020,8,sc3,0.53,1,0.0
14:25,2020,8,sc3,0.03,1,0.28
14:30,2020,8,sc3,0.08,1,0.01
14:35,2020,8,sc3,0.4,1,0.0
14:40,2020,8,sc3,0.07,1,0.01
14:45,2020,8,sc3,0.26,1,0.09
14:50,2020,8,sc3,0.47,1,0.09
14:55,2020,8,sc3,0.01,1,0.14
15:00,2020,8,sc3,0.13,1,0.0
15:05,2020,8,sc3,0.99,1,0.21
15:10,2020,8,sc3,0.63,1,0.34
15:15,2020,8,sc3,0.71,1,0.02
15:20,2020,8,sc3,0.92,1,0.07
15:25,2020,8,sc3,0.93,1,0.38
15:30,2020,8,sc3,0.06,1,0.35
15:35,2020,8,sc3,0.22,1,0.04
15:40,2020,8,sc3,0.59,1,0.02
15:45,2020,8,sc3,0.53,1,0.01
15:50,2020,8,sc3,0.09,1,0.33
15:55,2020,8,sc3,0.22,1,0.31
16:00,2020,8,sc3,0.15,1,0.33
16:05,2020,8,sc3,0.1,1,0.0
16:10,2020,8,sc3,0.71,1,0.16
16:15,2020,8,sc3,0.74,1,0.23
16:20,2020,8,sc3,0.93,1,0.1
16:25,2020,8,sc3,0.54,1,0.18
16:30,2020,8,sc3,0.36,1,0.37
16:35,2020,8,sc3,0.14,1,0.42
16:40,2020,8,sc3,0.67,1,0.28
16:45,2020,8,sc3,0.07,1,0.0
16:50,2020,8,sc3,0.06,1,0.01
16:55,2020,8,sc3,0.51,1,0.16
17:00,2020,8,sc3,0.0,1,0.18
17:05,2020,8,sc3,0.65,1,0.37
17:10,2020,8,sc3,0.98,1,0.03
17:15,2020,8,sc3,0.43,1,0.59
17:20,2020,8,sc3,0.3,1,0.07
17:25,2020,8,sc3,0.9,1,0.22
17:30,2020,8,sc3,0.8,1,0.37
17:35,2020,8,sc3,0.52,1,0.26
17:40,2020,8,sc3,0.22,1,0.35
17:45,2020,8,sc3,0.23,1,0.21
17:50,2020,8,sc3,0.24,1,0.16
17:55,2020,8,sc3,0.8,1,0.23
6:00,2020,9,sc2,0.0,1,0.95
6:05,2020,9,sc2,0.0,1,0.71
6:10,2020,9,sc2,0.0,1,0.85
6:15,2020,9,sc2,0.0,1,0.49
6:20,2020,9,sc2,0.0,1,0.88
6:25,2020,9,sc2,0.0,1,0.92
6:30,2020,9,sc2,0.0,1,0.72
6:35,2020,9,sc2,0.0,1,0.88
6:40,2020,9,sc2,0.03,1,0.0
6:45,2020,9,sc2,0.09,1,0.0
6:50,2020,9,sc2,0.23,1,0.0
6:55,2020,9,sc2,0.46,1,0.92
7:00,2020,9,sc2,0.75,1,0.0
7:05,2020,9,sc2,0.69,1,0.0
7:10,2020,9,sc2,0.21,1,0.43
7:15,2020,9,sc2,0.01,1,0.01
7:20,2020,9,sc2,0.03,1,0.0
7:25,2020,9,sc2,0.25,1,0.0
7:30,2020,9,sc2,0.06,1,0.0
7:35,2020,9,sc2,0.0,1,0.0
7:40,2020,9,sc2,0.0,1,0.0
7:45,2020,9,sc2,0.01,1,0.0
7:50,2020,9,sc2,0.02,1,0.0
7:55,2020,9,sc2,0.0,1,0.0
8:00,2020,9,sc2,0.0,1,0.0
8:05,2020,9,sc2,0.0,1,0.0
8:10,2020,9,sc2,0.0,1,0.0
8:15,2020,9,sc2,0.01,1,0.0
8:20,2020,9,sc2,0.1,1,0.99
8:25,2020,9,sc2,0.02,1,0.76
8:30,2020,9,sc2,0.18,1,0.0
8:35,2020,9,sc2,0.01,1,0.0
8:40,2020,9,sc2,0.0,1,0.0
8:45,2020,9,sc2,0.32,1,0.0
8:50,2020,9,sc2,0.18,1,0.99
8:55,2020,9,sc2,0.12,1,0.0
9:00,2020,9,sc2,0.06,1,0.0
9:05,2020,9,sc2,0.01,1,0.0
9:10,2020,9,sc2,0.05,1,0.0
9:15,2020,9,sc2,0.57,1,0.0
9:20,2020,9,sc2,0.1,1,0.0
9:25,2020,9,sc2,0.17,1,0.0
9:30,2020,9,sc2,0.7,1,0.0
9:35,2020,9,sc2,0.25,1,0.82
9:40,2020,9,sc2,0.12,1,0.0
9:45,2020,9,sc2,0.93,1,0.0
9:50,2020,9,sc2,0.55,1,0.0
9:55,2020,9,sc2,0.12,1,0.0
10:00,2020,9,sc2,0.07,1,0.0
10:05,2020,9,sc2,0.07,1,0.0
10:10,2020,9,sc2,0.01,1,0.0
10:15,2020,9,sc2,0.09,1,0.0
10:20,2020,9,sc2,0.01,1,0.84
10:25,2020,9,sc2,0.01,1,0.0
10:30,2020,9,sc2,0.02,1,0.0
10:35,2020,9,sc2,0.1,1,0.0
10:40,2020,9,sc2,0.05,1,0.0
10:45,2020,9,sc2,0.03,1,0.0
10:50,2020,9,sc2,0.14,1,0.0
10:55,2020,9,sc2,0.02,1,0.76
11:00,2020,9,sc2,0.0,1,0.0
11:05,2020,9,sc2,0.0,1,0.0
11:10,2020,9,sc2,0.01,1,0.0
11:15,2020,9,sc2,0.01,1,0.0
11:20,2020,9,sc2,0.02,1,0.0
11:25,2020,9,sc2,0.28,1,0.96
11:30,2020,9,sc2,0.01,1,0.0
11:35,2020,9,sc2,0.01,1,0.0
11:40,2020,9,sc2,0.02,1,0.0
11:45,2020,9,sc2,0.01,1,0.0
11:50,2020,9,sc2,0.01,1,0.0
11:55,2020,9,sc2,0.0,1,0.0
12:00,2020,9,sc2,0.05,1,0.0
12:05,2020,9,sc2,0.14,1,0.0
12:10,2020,9,sc2,0.19,1,0.0
12:15,2020,9,sc2,0.06,1,0.0
12:20,2020,9,sc2,0.35,1,0.0
12:25,2020,9,sc2,0.04,1,0.0
12:30,2020,9,sc2,0.07,1,0.0
12:35,2020,9,sc2,0.0,1,0.35
12:40,2020,9,sc2,0.01,1,0.92
12:45,2020,9,sc2,0.01,1,0.0
12:50,2020,9,sc2,0.0,1,0.0
12:55,2020,9,sc2,0.04,1,0.99
13:00,2020,9,sc2,0.42,1,0.0
13:05,2020,9,sc2,0.1,1,0.0
13:10,2020,9,sc2,0.03,1,0.69
13:15,2020,9,sc2,0.04,1,0.0
13:20,2020,9,sc2,0.02,1,0.0
13:25,2020,9,sc2,0.09,1,0.0
13:30,2020,9,sc2,0.11,1,0.0
13:35,2020,9,sc2,0.04,1,0.0
13:40,2020,9,sc2,0.2,1,0.0
13:45,2020,9,sc2,0.02,1,0.0
13:50,2020,9,sc2,0.18,1,0.0
13:55,2020,9,sc2,0.05,1,0.0
14:00,2020,9,sc2,0.01,1,0.0
14:05,2020,9,sc2,0.05,1,0.0
14:10,2020,9,sc2,0.05,1,0.0
14:15,2020,9,sc2,0.21,1,0.0
14:20,2020,9,sc2,0.06,1,0.0
14:25,2020,9,sc2,0.06,1,0.0
14:30,2020,9,sc2,0.17,1,0.0
14:35,2020,9,sc2,0.08,1,0.0
14:40,2020,9,sc2,0.0,1,0.0
14:45,2020,9,sc2,0.01,1,0.96
14:50,2020,9,sc2,0.0,1,0.71
14:55,2020,9,sc2,0.0,1,0.65
15:00,2020,9,sc2,0.0,1,0.0
15:05,2020,9,sc2,0.42,1,0.0
15:10,2020,9,sc2,0.86,1,0.0
15:15,2020,9,sc2,0.93,1,0.0
15:20,2020,9,sc2,0.89,1,0.0
15:25,2020,9,sc2,0.64,1,0.0
15:30,2020,9,sc2,0.19,1,0.0
15:35,2020,9,sc2,0.7,1,0.0
15:40,2020,9,sc2,0.45,1,0.0
15:45,2020,9,sc2,0.92,1,0.0
15:50,2020,9,sc2,0.45,1,0.0
15:55,2020,9,sc2,0.93,1,1.0
16:00,2020,9,sc2,0.9,1,0.99
16:05,2020,9,sc2,0.59,1,0.86
16:10,2020,9,sc2,0.54,1,0.98
16:15,2020,9,sc2,0.39,1,1.0
16:20,2020,9,sc2,0.9,1,0.96
16:25,2020,9,sc2,0.16,1,0.92
16:30,2020,9,sc2,0.48,1,0.84
16:35,2020,9,sc2,0.84,1,0.99
16:40,2020,9,sc2,0.84,1,1.0
16:45,2020,9,sc2,0.73,1,0.96
16:50,2020,9,sc2,0.57,1,0.93
16:55,2020,9,sc2,0.57,1,1.0
17:00,2020,9,sc2,0.38,1,0.97
17:05,2020,9,sc2,0.69,1,0.91
17:10,2020,9,sc2,0.64,1,0.0
17:15,2020,9,sc2,0.72,1,0.89
17:20,2020,9,sc2,0.57,1,0.72
17:25,2020,9,sc2,0.07,1,0.39
17:30,2020,9,sc2,0.28,1,0.75
17:35,2020,9,sc2,0.03,1,0.94
17:40,2020,9,sc2,0.0,1,0.35
17:45,2020,9,sc2,0.0,1,0.74
17:50,2020,9,sc2,0.0,1,0.86
17:55,2020,9,sc2,0.0,1,0.0
6:00,2020,9,sc3,0.04,1,0.7
6:05,2020,9,sc3,0.18,1,0.07
6:10,2020,9,sc3,0.19,1,0.01
6:15,2020,9,sc3,0.43,1,0.16
6:20,2020,9,sc3,0.51,1,0.14
6:25,2020,9,sc3,0.62,1,0.92
6:30,2020,9,sc3,0.59,1,0.3
6:35,2020,9,sc3,0.66,1,0.23
6:40,2020,9,sc3,0.66,1,0.01
6:45,2020,9,sc3,0.62,1,0.09
6:50,2020,9,sc3,0.27,1,0.36
6:55,2020,9,sc3,0.3,1,0.34
7:00,2020,9,sc3,0.48,1,0.12
7:05,2020,9,sc3,0.97,1,0.21
7:10,2020,9,sc3,0.22,1,0.01
7:15,2020,9,sc3,0.59,1,0.12
7:20,2020,9,sc3,0.51,1,0.1
7:25,2020,9,sc3,0.01,1,0.07
7:30,2020,9,sc3,0.99,1,0.0
7:35,2020,9,sc3,0.94,1,0.1
7:40,2020,9,sc3,0.82,1,0.05
7:45,2020,9,sc3,0.03,1,0.04
7:50,2020,9,sc3,0.01,1,0.51
7:55,2020,9,sc3,0.05,1,0.26
8:00,2020,9,sc3,0.61,1,0.0
8:05,2020,9,sc3,0.37,1,0.0
8:10,2020,9,sc3,0.89,1,0.05
8:15,2020,9,sc3,0.31,1,0.17
8:20,2020,9,sc3,0.9,1,0.0
8:25,2020,9,sc3,0.21,1,0.02
8:30,2020,9,sc3,0.04,1,0.02
8:35,2020,9,sc3,0.69,1,0.01
8:40,2020,9,sc3,0.19,1,0.02
8:45,2020,9,sc3,0.59,1,0.05
8:50,2020,9,sc3,0.42,1,0.03
8:55,2020,9,sc3,0.9,1,0.0
9:00,2020,9,sc3,0.55,1,0.0
9:05,2020,9,sc3,0.17,1,0.0
9:10,2020,9,sc3,0.36,1,0.0
9:15,2020,9,sc3,0.92,1,0.12
9:20,2020,9,sc3,0.5,1,0.03
9:25,2020,9,sc3,0.41,1,0.0
9:30,2020,9,sc3,0.1,1,0.21
9:35,2020,9,sc3,0.35,1,0.1
9:40,2020,9,sc3,0.42,1,0.0
9:45,2020,9,sc3,0.16,1,0.01
9:50,2020,9,sc3,0.32,1,0.08
9:55,2020,9,sc3,0.58,1,0.01
10:00,2020,9,sc3,0.21,1,0.01
10:05,2020,9,sc3,0.25,1,0.15
10:10,2020,9,sc3,0.75,1,0.04
10:15,2020,9,sc3,0.45,1,0.3
10:20,2020,9,sc3,0.72,1,0.18
10:25,2020,9,sc3,0.95,1,0.02
10:30,2020,9,sc3,0.07,1,0.0
10:35,2020,9,sc3,0.69,1,0.0
10:40,2020,9,sc3,0.56,1,0.02
10:45,2020,9,sc3,0.23,1,0.03
10:50,2020,9,sc3,0.55,1,0.03
10:55,2020,9,sc3,0.9,1,0.01
11:00,2020,9,sc3,0.37,1,0.0
11:05,2020,9,sc3,0.59,1,0.0
11:10,2020,9,sc3,0.36,1,0.23
11:15,2020,9,sc3,0.9,1,0.0
11:20,2020,9,sc3,0.52,1,0.0
11:25,2020,9,sc3,0.56,1,0.0
11:30,2020,9,sc3,0.34,1,0.17
11:35,2020,9,sc3,0.34,1,0.01
11:40,2020,9,sc3,0.34,1,0.01
11:45,2020,9,sc3,0.03,1,0.37
11:50,2020,9,sc3,0.19,1,0.27
11:55,2020,9,sc3,0.08,1,0.58
12:00,2020,9,sc3,0.22,1,0.01
12:05,2020,9,sc3,0.56,1,0.01
12:10,2020,9,sc3,0.1,1,0.2
12:15,2020,9,sc3,0.24,1,0.0
12:20,2020,9,sc3,0.47,1,0.12
12:25,2020,9,sc3,0.12,1,0.04
12:30,2020,9,sc3,0.04,1,0.04
12:35,2020,9,sc3,0.32,1,0.0
12:40,2020,9,sc3,0.94,1,0.0
12:45,2020,9,sc3,1.0,1,0.01
12:50,2020,9,sc3,0.89,1,0.0
12:55,2020,9,sc3,0.34,1,0.03
13:00,2020,9,sc3,0.2,1,0.24
13:05,2020,9,sc3,0.38,1,0.04
13:10,2020,9,sc3,0.01,1,0.42
13:15,2020,9,sc3,0.94,1,0.06
13:20,2020,9,sc3,0.13,1,0.0
13:25,2020,9,sc3,0.37,1,0.0
13:30,2020,9,sc3,0.07,1,0.0
13:35,2020,9,sc3,0.23,1,0.01
13:40,2020,9,sc3,0.12,1,0.19
13:45,2020,9,sc3,0.42,1,0.04
13:50,2020,9,sc3,0.82,1,0.0
13:55,2020,9,sc3,0.39,1,0.0
14:00,2020,9,sc3,0.24,1,0.06
14:05,2020,9,sc3,0.52,1,0.03
14:10,2020,9,sc3,0.45,1,0.03
14:15,2020,9,sc3,0.23,1,0.08
14:20,2020,9,sc3,0.99,1,1.0
14:25,2020,9,sc3,0.3,1,0.06
14:30,2020,9,sc3,0.16,1,0.01
14:35,2020,9,sc3,0.11,1,0.03
14:40,2020,9,sc3,0.71,1,0.01
14:45,2020,9,sc3,0.21,1,0.0
14:50,2020,9,sc3,0.04,1,0.0
14:55,2020,9,sc3,0.18,1,0.03
15:00,2020,9,sc3,0.07,1,0.0
15:05,2020,9,sc3,0.08,1,0.92
15:10,2020,9,sc3,0.18,1,0.93
15:15,2020,9,sc3,0.13,1,0.01
15:20,2020,9,sc3,0.18,1,0.0
15:25,2020,9,sc3,0.5,1,0.35
15:30,2020,9,sc3,0.89,1,0.09
15:35,2020,9,sc3,0.62,1,0.02
15:40,2020,9,sc3,0.82,1,0.13
15:45,2020,9,sc3,0.56,1,0.01
15:50,2020,9,sc3,0.83,1,0.08
15:55,2020,9,sc3,0.43,1,0.06
16:00,2020,9,sc3,0.24,1,0.16
16:05,2020,9,sc3,0.21,1,0.13
16:10,2020,9,sc3,0.36,1,0.29
16:15,2020,9,sc3,0.12,1,0.12
16:20,2020,9,sc3,0.21,1,0.22
16:25,2020,9,sc3,0.51,1,0.3
16:30,2020,9,sc3,0.46,1,0.14
16:35,2020,9,sc3,0.24,1,0.23
16:40,2020,9,sc3,0.86,1,0.09
16:45,2020,9,sc3,0.76,1,0.02
16:50,2020,9,sc3,0.33,1,0.03
16:55,2020,9,sc3,0.23,1,0.19
17:00,2020,9,sc3,0.51,1,0.0
17:05,2020,9,sc3,0.08,1,0.03
17:10,2020,9,sc3,0.03,1,0.06
17:15,2020,9,sc3,0.61,1,0.18
17:20,2020,9,sc3,0.37,1,0.15
17:25,2020,9,sc3,0.21,1,0.16
17:30,2020,9,sc3,0.34,1,0.27
17:35,2020,9,sc3,0.56,1,0.27
17:40,2020,9,sc3,0.75,1,0.12
17:45,2020,9,sc3,0.56,1,0.14
17:50,2020,9,sc3,0.75,1,0.09
17:55,2020,9,sc3,0.44,1,0.12
6:00,2020,10,sc2,0.45,1,0.5
6:05,2020,10,sc2,0.11,1,0.64
6:10,2020,10,sc2,0.1,1,0.77
6:15,2020,10,sc2,0.53,1,0.91
6:20,2020,10,sc2,0.68,1,1.0
6:25,2020,10,sc2,0.35,1,1.0
6:30,2020,10,sc2,0.17,1,0.95
6:35,2020,10,sc2,0.21,1,0.64
6:40,2020,10,sc2,0.22,1,0.96
6:45,2020,10,sc2,0.01,1,0.51
6:50,2020,10,sc2,0.0,1,0.0
6:55,2020,10,sc2,0.0,1,0.95
7:00,2020,10,sc2,0.0,1,0.89
7:05,2020,10,sc2,0.0,1,0.56
7:10,2020,10,sc2,0.0,1,0.67
7:15,2020,10,sc2,0.01,1,0.0
7:20,2020,10,sc2,0.01,1,0.0
7:25,2020,10,sc2,0.0,1,0.0
7:30,2020,10,sc2,0.0,1,0.0
7:35,2020,10,sc2,0.0,1,0.26
7:40,2020,10,sc2,0.0,1,0.0
7:45,2020,10,sc2,0.0,1,0.0
7:50,2020,10,sc2,0.0,1,0.21
7:55,2020,10,sc2,0.0,1,0.63
8:00,2020,10,sc2,0.0,1,0.0
8:05,2020,10,sc2,0.01,1,0.0
8:10,2020,10,sc2,0.05,1,0.0
8:15,2020,10,sc2,0.03,1,0.0
8:20,2020,10,sc2,0.02,1,0.0
8:25,2020,10,sc2,0.06,1,0.0
8:30,2020,10,sc2,0.0,1,0.94
8:35,2020,10,sc2,0.0,1,0.81
8:40,2020,10,sc2,0.0,1,0.0
8:45,2020,10,sc2,0.0,1,0.0
8:50,2020,10,sc2,0.01,1,0.0
8:55,2020,10,sc2,0.01,1,0.0
9:00,2020,10,sc2,0.1,1,0.0
9:05,2020,10,sc2,0.01,1,0.0
9:10,2020,10,sc2,0.01,1,0.0
9:15,2020,10,sc2,0.02,1,1.0
9:20,2020,10,sc2,0.06,1,0.0
9:25,2020,10,sc2,0.04,1,0.0
9:30,2020,10,sc2,0.01,1,0.0
9:35,2020,10,sc2,0.01,1,0.0
9:40,2020,10,sc2,0.13,1,0.0
9:45,2020,10,sc2,0.09,1,0.0
9:50,2020,10,sc2,0.1,1,0.0
9:55,2020,10,sc2,0.51,1,0.0
10:00,2020,10,sc2,0.07,1,0.0
10:05,2020,10,sc2,0.01,1,0.0
10:10,2020,10,sc2,0.06,1,0.0
10:15,2020,10,sc2,0.11,1,0.0
10:20,2020,10,sc2,0.04,1,0.79
10:25,2020,10,sc2,0.12,1,0.76
10:30,2020,10,sc2,0.23,1,0.0
10:35,2020,10,sc2,0.01,1,0.73
10:40,2020,10,sc2,0.08,1,0.0
10:45,2020,10,sc2,0.1,1,0.0
10:50,2020,10,sc2,0.41,1,0.0
10:55,2020,10,sc2,0.38,1,0.0
11:00,2020,10,sc2,0.16,1,0.0
11:05,2020,10,sc2,0.86,1,0.0
11:10,2020,10,sc2,0.07,1,0.0
11:15,2020,10,sc2,0.22,1,0.0
11:20,2020,10,sc2,0.24,1,0.0
11:25,2020,10,sc2,0.47,1,0.0
11:30,2020,10,sc2,0.08,1,0.0
11:35,2020,10,sc2,0.0,1,0.0
11:40,2020,10,sc2,0.03,1,0.0
11:45,2020,10,sc2,0.02,1,0.0
11:50,2020,10,sc2,0.0,1,0.0
11:55,2020,10,sc2,0.06,1,0.0
12:00,2020,10,sc2,0.06,1,0.0
12:05,2020,10,sc2,0.08,1,0.0
12:10,2020,10,sc2,0.08,1,0.0
12:15,2020,10,sc2,0.0,1,0.0
12:20,2020,10,sc2,0.03,1,0.0
12:25,2020,10,sc2,0.01,1,0.0
12:30,2020,10,sc2,0.0,1,0.94
12:35,2020,10,sc2,0.0,1,0.0
12:40,2020,10,sc2,0.02,1,1.0
12:45,2020,10,sc2,0.0,1,0.7
12:50,2020,10,sc2,0.0,1,0.0
12:55,2020,10,sc2,0.0,1,0.0
13:00,2020,10,sc2,0.0,1,0.0
13:05,2020,10,sc2,0.0,1,0.0
13:10,2020,10,sc2,0.03,1,0.0
13:15,2020,10,sc2,0.0,1,0.0
13:20,2020,10,sc2,0.0,1,0.89
13:25,2020,10,sc2,0.0,1,0.0
13:30,2020,10,sc2,0.01,1,0.0
13:35,2020,10,sc2,0.45,1,0.0
13:40,2020,10,sc2,0.0,1,0.83
13:45,2020,10,sc2,0.96,1,0.0
13:50,2020,10,sc2,0.0,1,0.0
13:55,2020,10,sc2,0.08,1,0.0
14:00,2020,10,sc2,0.0,1,0.0
14:05,2020,10,sc2,0.08,1,0.0
14:10,2020,10,sc2,0.21,1,0.0
14:15,2020,10,sc2,0.16,1,0.87
14:20,2020,10,sc2,0.45,1,0.0
14:25,2020,10,sc2,0.02,1,0.0
14:30,2020,10,sc2,0.16,1,0.0
14:35,2020,10,sc2,0.97,1,0.0
14:40,2020,10,sc2,0.33,1,0.0
14:45,2020,10,sc2,0.26,1,0.0
14:50,2020,10,sc2,0.17,1,0.68
14:55,2020,10,sc2,0.21,1,0.66
15:00,2020,10,sc2,0.3,1,0.95
15:05,2020,10,sc2,0.06,1,0.58
15:10,2020,10,sc2,0.03,1,0.46
15:15,2020,10,sc2,0.15,1,0.32
15:20,2020,10,sc2,0.13,1,0.6
15:25,2020,10,sc2,0.68,1,0.0
15:30,2020,10,sc2,0.43,1,0.0
15:35,2020,10,sc2,0.37,1,0.0
15:40,2020,10,sc2,0.67,1,0.0
15:45,2020,10,sc2,0.6,1,0.0
15:50,2020,10,sc2,0.32,1,0.97
15:55,2020,10,sc2,0.44,1,0.81
16:00,2020,10,sc2,0.4,1,0.98
16:05,2020,10,sc2,0.89,1,0.0
16:10,2020,10,sc2,0.29,1,0.0
16:15,2020,10,sc2,0.68,1,0.0
16:20,2020,10,sc2,0.82,1,0.96
16:25,2020,10,sc2,0.83,1,0.68
16:30,2020,10,sc2,0.63,1,0.94
16:35,2020,10,sc2,0.43,1,0.77
16:40,2020,10,sc2,0.22,1,0.65
16:45,2020,10,sc2,0.1,1,0.51
16:50,2020,10,sc2,0.01,1,0.88
16:55,2020,10,sc2,0.03,1,0.92
17:00,2020,10,sc2,0.28,1,0.73
17:05,2020,10,sc2,0.01,1,0.42
17:10,2020,10,sc2,0.0,1,0.0
17:15,2020,10,sc2,0.0,1,0.0
17:20,2020,10,sc2,0.0,1,0.0
17:25,2020,10,sc2,0.0,1,0.68
17:30,2020,10,sc2,0.0,1,0.71
17:35,2020,10,sc2,0.02,1,0.86
17:40,2020,10,sc2,0.0,1,0.0
17:45,2020,10,sc2,0.0,1,0.28
17:50,2020,10,sc2,0.0,1,0.0
17:55,2020,10,sc2,0.0,1,0.0
6:00,2020,10,sc3,0.23,1,0.37
6:05,2020,10,sc3,0.34,1,0.2
6:10,2020,10,sc3,0.51,1,0.03
6:15,2020,10,sc3,0.67,1,0.1
6:20,2020,10,sc3,0.35,1,0.45
6:25,2020,10,sc3,0.22,1,0.01
